,Rented Bike Count,Hour,Temperature (C),Humidity (%),Wind speed (m/s),Visibility (10m),Dew point temperature (C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,x0_Autumn,x0_Spring,x0_Summer,x0_Winter,Weekday
3931,2248,19,26.9,49.0,0.9,1063,15.2,0.1,0.0,0.0,0,0,1,0,0,1
3932,1958,20,26.3,53.0,1.0,908,15.9,0.0,0.0,0.0,0,0,1,0,0,1
3933,1944,21,25.6,56.0,0.7,884,16.1,0.0,0.0,0.0,0,0,1,0,0,1
3934,1640,22,25.0,59.0,0.6,742,16.4,0.0,0.0,0.0,0,0,1,0,0,1
3935,848,23,24.8,60.0,1.0,795,16.5,0.0,0.0,0.0,0,0,1,0,0,1
3936,662,0,24.4,63.0,0.8,745,16.8,0.0,0.0,0.0,0,0,1,0,0,1
3937,502,1,24.1,67.0,0.5,686,17.5,0.0,0.0,0.0,0,0,1,0,0,1
3938,145,2,23.9,69.0,0.3,531,17.8,0.0,0.2,0.0,0,0,1,0,0,1
3939,166,3,22.6,89.0,0.7,327,20.6,0.0,0.8,0.0,0,0,1,0,0,1
3940,124,4,22.3,86.0,0.5,387,19.8,0.0,0.0,0.0,0,0,1,0,0,1
3941,52,5,22.3,87.0,0.6,399,20.0,0.0,0.0,0.0,0,0,1,0,0,1
3942,135,6,22.1,94.0,0.9,269,21.0,0.0,2.0,0.0,0,0,1,0,0,1
3943,367,7,22.0,95.0,0.7,342,21.1,0.0,0.0,0.0,0,0,1,0,0,1
3944,291,8,22.4,93.0,1.2,683,21.2,0.04,0.0,0.0,0,0,1,0,0,1
3945,97,9,22.8,93.0,3.1,569,21.6,0.06,4.0,0.0,0,0,1,0,0,1
3946,81,10,22.8,95.0,1.7,176,21.9,0.05,1.0,0.0,0,0,1,0,0,1
3947,243,11,22.7,93.0,4.8,832,21.5,0.17,0.0,0.0,0,0,1,0,0,1
3948,59,12,22.9,87.0,4.0,1497,20.6,0.22,0.0,0.0,0,0,1,0,0,1
3949,151,13,21.8,97.0,2.4,682,21.2,0.06,35.0,0.0,0,0,1,0,0,1
3950,248,14,22.0,96.0,2.9,1327,21.3,0.39,0.0,0.0,0,0,1,0,0,1
3951,240,15,22.0,96.0,2.9,313,21.3,0.2,0.0,0.0,0,0,1,0,0,1
3952,223,16,21.8,97.0,1.8,206,21.2,0.18,0.0,0.0,0,0,1,0,0,1
3953,304,17,21.9,97.0,3.2,207,21.3,0.14,0.5,0.0,0,0,1,0,0,1
3954,562,18,21.9,97.0,2.1,191,21.3,0.08,0.0,0.0,0,0,1,0,0,1
3955,404,19,21.9,97.0,2.2,196,21.3,0.01,0.0,0.0,0,0,1,0,0,1
3956,338,20,21.8,97.0,2.2,156,21.2,0.0,0.5,0.0,0,0,1,0,0,1
3957,398,21,21.8,97.0,1.3,160,21.2,0.0,0.5,0.0,0,0,1,0,0,1
3958,399,22,21.9,97.0,1.5,164,21.3,0.0,0.0,0.0,0,0,1,0,0,1
3959,225,23,22.0,97.0,0.9,158,21.4,0.0,0.0,0.0,0,0,1,0,0,1
3960,118,0,22.0,97.0,1.6,152,21.4,0.0,0.5,0.0,0,0,1,0,0,1
3961,144,1,22.0,97.0,2.1,192,21.4,0.0,0.5,0.0,0,0,1,0,0,1
3962,78,2,21.8,97.0,1.3,175,21.2,0.0,1.0,0.0,0,0,1,0,0,1
3963,38,3,21.8,98.0,0.6,113,21.4,0.0,2.5,0.0,0,0,1,0,0,1
3964,51,4,19.2,98.0,2.4,1965,18.8,0.0,19.0,0.0,0,0,1,0,0,1
3965,54,5,18.8,97.0,0.9,1927,18.3,0.0,0.0,0.0,0,0,1,0,0,1
3966,69,6,18.9,98.0,0.3,338,18.5,0.0,0.0,0.0,0,0,1,0,0,1
3967,80,7,19.1,98.0,0.3,125,18.7,0.0,0.0,0.0,0,0,1,0,0,1
3968,152,8,19.7,98.0,0.5,1958,19.3,0.12,13.5,0.0,0,0,1,0,0,1
3969,28,9,19.7,98.0,0.5,659,19.3,0.05,10.0,0.0,0,0,1,0,0,1
3970,141,10,20.1,98.0,1.2,885,19.7,0.13,2.0,0.0,0,0,1,0,0,1
3971,182,11,20.4,98.0,0.9,300,20.0,0.25,2.5,0.0,0,0,1,0,0,1
3972,467,12,21.7,96.0,0.8,1773,21.0,0.81,1.5,0.0,0,0,1,0,0,1
3973,592,13,23.4,83.0,1.7,1944,20.3,1.5,0.0,0.0,0,0,1,0,0,1
3974,352,14,23.4,81.0,0.6,1921,19.9,0.5,0.0,0.0,0,0,1,0,0,1
3975,186,15,22.8,95.0,1.6,294,21.9,0.11,0.5,0.0,0,0,1,0,0,1
3976,102,16,22.9,95.0,0.4,385,22.0,0.31,0.0,0.0,0,0,1,0,0,1
3977,131,17,22.7,96.0,0.4,249,22.0,0.11,2.5,0.0,0,0,1,0,0,1
3978,431,18,22.6,97.0,1.1,304,22.0,0.07,1.5,0.0,0,0,1,0,0,1
3979,29,19,22.3,96.0,2.6,191,21.6,0.0,0.0,0.0,0,0,1,0,0,1
3980,17,20,21.3,97.0,2.8,388,20.7,0.0,12.5,0.0,0,0,1,0,0,1
3981,18,21,20.5,97.0,1.1,726,20.0,0.0,4.0,0.0,0,0,1,0,0,1
3982,26,22,20.2,98.0,0.5,468,19.8,0.0,6.0,0.0,0,0,1,0,0,1
3983,35,23,20.0,98.0,1.8,589,19.6,0.0,2.5,0.0,0,0,1,0,0,1
3984,129,0,19.3,97.0,1.8,523,18.8,0.0,1.0,0.0,0,0,1,0,0,1
3985,116,1,19.0,97.0,1.5,278,18.5,0.0,1.0,0.0,0,0,1,0,0,1
3986,48,2,18.8,98.0,1.5,237,18.4,0.0,0.5,0.0,0,0,1,0,0,1
3987,47,3,18.3,98.0,1.6,320,17.9,0.0,2.0,0.0,0,0,1,0,0,1
3988,22,4,18.1,98.0,1.7,223,17.7,0.0,1.0,0.0,0,0,1,0,0,1
3989,29,5,17.8,98.0,1.0,457,17.4,0.0,0.5,0.0,0,0,1,0,0,1
3990,77,6,17.4,98.0,0.3,234,17.0,0.0,0.0,0.0,0,0,1,0,0,1
3991,210,7,16.6,98.0,0.6,219,16.2,0.01,0.5,0.0,0,0,1,0,0,1
3992,400,8,16.4,98.0,0.3,514,16.0,0.11,0.0,0.0,0,0,1,0,0,1
3993,427,9,16.6,98.0,0.6,301,16.2,0.18,0.5,0.0,0,0,1,0,0,1
3994,454,10,16.3,97.0,1.0,693,15.8,0.37,0.0,0.0,0,0,1,0,0,1
3995,352,11,16.6,96.0,0.7,539,15.9,0.41,0.0,0.0,0,0,1,0,0,1
3996,185,12,16.6,96.0,0.8,430,15.9,0.34,0.0,0.0,0,0,1,0,0,1
3997,509,13,16.7,93.0,1.0,1373,15.5,0.72,0.5,0.0,0,0,1,0,0,1
3998,697,14,16.7,88.0,1.5,1760,14.6,0.72,0.0,0.0,0,0,1,0,0,1
3999,906,15,16.7,85.0,1.2,2000,14.1,0.49,0.0,0.0,0,0,1,0,0,1
4000,1182,16,17.0,82.0,1.9,2000,13.8,0.84,0.0,0.0,0,0,1,0,0,1
4001,1551,17,17.2,81.0,1.2,2000,13.9,0.57,0.0,0.0,0,0,1,0,0,1
4002,2261,18,17.5,79.0,1.5,2000,13.8,0.57,0.0,0.0,0,0,1,0,0,1
4003,1751,19,17.0,76.0,1.5,2000,12.7,0.29,0.0,0.0,0,0,1,0,0,1
4004,1386,20,16.2,76.0,2.1,2000,11.9,0.02,0.0,0.0,0,0,1,0,0,1
4005,1263,21,15.3,73.0,2.3,2000,10.4,0.0,0.0,0.0,0,0,1,0,0,1
4006,1221,22,14.2,73.0,1.9,2000,9.4,0.0,0.0,0.0,0,0,1,0,0,1
4007,864,23,13.2,68.0,1.8,2000,7.4,0.0,0.0,0.0,0,0,1,0,0,1
4008,689,0,12.2,67.0,1.2,2000,6.2,0.0,0.0,0.0,0,0,1,0,0,0
4009,676,1,11.4,74.0,1.3,2000,6.9,0.0,0.0,0.0,0,0,1,0,0,0
4010,526,2,11.1,74.0,1.9,2000,6.6,0.0,0.0,0.0,0,0,1,0,0,0
4011,320,3,10.7,73.0,1.3,2000,6.0,0.0,0.0,0.0,0,0,1,0,0,0
4012,213,4,10.5,73.0,1.2,2000,5.8,0.0,0.0,0.0,0,0,1,0,0,0
4013,198,5,10.4,71.0,1.1,2000,5.3,0.0,0.0,0.0,0,0,1,0,0,0
4014,234,6,10.5,70.0,1.0,2000,5.2,0.03,0.0,0.0,0,0,1,0,0,0
4015,436,7,11.4,0.0,1.4,2000,4.5,0.46,0.0,0.0,0,0,1,0,0,0
4016,766,8,13.7,57.0,1.4,2000,5.3,1.28,0.0,0.0,0,0,1,0,0,0
4017,932,9,15.7,49.0,1.6,2000,5.0,2.0,0.0,0.0,0,0,1,0,0,0
4018,1051,10,17.2,45.0,2.1,2000,5.1,2.61,0.0,0.0,0,0,1,0,0,0
4019,1290,11,19.0,44.0,1.4,2000,6.4,3.12,0.0,0.0,0,0,1,0,0,0
4020,1573,12,20.5,42.0,2.1,2000,7.1,3.42,0.0,0.0,0,0,1,0,0,0
4021,1865,13,21.9,39.0,2.0,2000,7.3,5.52,0.0,0.0,0,0,1,0,0,0
4022,2128,14,22.8,39.0,2.6,1983,8.1,,0.0,0.0,0,0,1,0,0,0
4023,2268,15,23.9,37.0,1.6,2000,8.3,3.07,0.0,0.0,0,0,1,0,0,0
4024,2479,16,24.5,34.0,1.5,2000,7.5,2.54,0.0,0.0,0,0,1,0,0,0
4025,2355,17,24.5,35.0,1.8,1927,8.0,1.93,0.0,0.0,0,0,1,0,0,0
4026,2439,18,24.0,34.0,1.7,2000,7.1,1.22,0.0,0.0,0,0,1,0,0,0
4027,2140,19,22.6,34.0,1.5,2000,5.9,0.51,0.0,0.0,0,0,1,0,0,0
4028,1872,20,20.9,34.0,1.4,2000,4.4,0.03,0.0,0.0,0,0,1,0,0,0
4029,1780,21,19.5,34.0,1.3,2000,3.2,0.0,0.0,0.0,0,0,1,0,0,0
4030,1595,22,18.4,34.0,1.2,2000,2.2,0.0,0.0,0.0,0,0,1,0,0,0
4031,1169,23,17.1,37.0,1.3,2000,2.2,0.0,0.0,0.0,0,0,1,0,0,0
4032,986,0,15.8,41.0,1.2,2000,2.5,0.0,0.0,0.0,0,0,1,0,0,0
4033,713,1,14.7,43.0,1.2,2000,2.2,0.0,0.0,0.0,0,0,1,0,0,0
4034,473,2,13.9,43.0,0.9,2000,1.5,0.0,0.0,0.0,0,0,1,0,0,0
4035,347,3,13.5,41.0,1.0,2000,0.4,0.0,0.0,0.0,0,0,1,0,0,0
4036,205,4,12.8,44.0,0.8,2000,0.8,0.0,0.0,0.0,0,0,1,0,0,0
4037,160,5,12.1,47.0,1.6,2000,1.1,0.0,0.0,0.0,0,0,1,0,0,0
4038,190,6,11.6,46.0,0.8,2000,0.3,0.05,0.0,0.0,0,0,1,0,0,0
4039,341,7,12.3,43.0,0.6,2000,0.0,0.3,0.0,0.0,0,0,1,0,0,0
4040,524,8,14.1,38.0,1.0,2000,0.0,0.72,0.0,0.0,0,0,1,0,0,0
4041,676,9,16.0,34.0,1.3,2000,0.1,1.0,0.0,0.0,0,0,1,0,0,0
4042,899,10,17.0,37.0,1.4,2000,2.1,0.94,0.0,0.0,0,0,1,0,0,0
4043,1013,11,18.7,30.0,1.9,2000,0.7,1.66,0.0,0.0,0,0,1,0,0,0
4044,1313,12,18.8,31.0,1.2,2000,1.2,0.92,0.0,0.0,0,0,1,0,0,0
4045,1559,13,19.9,33.0,1.4,2000,3.1,1.28,0.0,0.0,0,0,1,0,0,0
4046,1680,14,20.3,30.0,1.8,2000,2.1,1.01,0.0,0.0,0,0,1,0,0,0
4047,1999,15,21.0,28.0,1.7,2000,1.7,1.16,0.0,0.0,0,0,1,0,0,0
4048,2143,16,22.2,23.0,2.2,2000,0.0,1.66,0.0,0.0,0,0,1,0,0,0
4049,2310,17,22.4,23.0,2.4,2000,0.2,1.89,0.0,0.0,0,0,1,0,0,0
4050,2403,18,22.2,22.0,1.8,2000,-0.5,1.25,0.0,0.0,0,0,1,0,0,0
4051,2145,19,20.8,24.0,2.0,2000,-0.5,0.56,0.0,0.0,0,0,1,0,0,0
4052,1846,20,19.0,26.0,1.5,2000,-0.9,0.02,0.0,0.0,0,0,1,0,0,0
4053,1636,21,17.8,26.0,1.3,2000,-1.9,0.0,0.0,0.0,0,0,1,0,0,0
4054,1325,22,16.8,29.0,1.2,2000,-1.3,0.0,0.0,0.0,0,0,1,0,0,0
4055,943,23,15.8,30.0,1.1,2000,-1.7,0.0,0.0,0.0,0,0,1,0,0,0
4056,666,0,15.3,29.0,1.3,2000,-2.6,0.0,0.0,0.0,0,0,1,0,0,1
4057,420,1,14.5,31.0,1.1,2000,-2.4,0.0,0.0,0.0,0,0,1,0,0,1
4058,262,2,13.9,0.0,0.9,2000,-2.1,0.0,0.0,0.0,0,0,1,0,0,1
4059,165,3,13.0,0.0,0.8,2000,-2.5,0.0,0.0,0.0,0,0,1,0,0,1
4060,113,4,12.4,0.0,0.8,2000,-3.4,0.0,0.0,0.0,0,0,1,0,0,1
4061,200,5,11.9,0.0,1.3,2000,-2.7,0.0,0.0,0.0,0,0,1,0,0,1
4062,467,6,11.4,0.0,0.9,2000,-2.0,0.03,0.0,0.0,0,0,1,0,0,1
4063,1135,7,12.3,0.0,0.9,1989,-2.7,0.48,0.0,0.0,0,0,1,0,0,1
4064,1785,8,15.3,30.0,1.3,2000,-2.2,1.3,0.0,0.0,0,0,1,0,0,1
4065,1118,9,17.7,27.0,1.3,2000,-1.5,2.02,0.0,0.0,0,0,1,0,0,1
4066,962,10,19.3,27.0,1.4,2000,-0.1,2.63,0.0,0.0,0,0,1,0,0,1
4067,1129,11,20.9,27.0,1.7,2000,1.1,3.11,0.0,0.0,0,0,1,0,0,1
4068,1373,12,21.8,31.0,2.1,2000,3.9,3.39,0.0,0.0,0,0,1,0,0,1
4069,1456,13,22.8,31.0,1.9,1923,4.7,3.49,0.0,0.0,0,0,1,0,0,1
4070,1483,14,23.4,36.0,2.8,1947,7.4,3.11,0.0,0.0,0,0,1,0,0,1
4071,1612,15,23.3,38.0,1.5,1963,8.1,2.13,0.0,0.0,0,0,1,0,0,1
4072,1820,16,22.7,42.0,1.9,2000,9.1,1.13,0.0,0.0,0,0,1,0,0,1
4073,2214,17,22.2,45.0,2.4,2000,9.6,0.83,0.0,0.0,0,0,1,0,0,1
4074,3069,18,21.6,48.0,2.5,1884,10.1,0.61,0.0,0.0,0,0,1,0,0,1
4075,2450,19,19.5,56.0,1.6,1600,10.4,0.29,0.0,0.0,0,0,1,0,0,1
4076,2167,20,18.4,59.0,2.6,1476,10.2,0.04,0.0,0.0,0,0,1,0,0,1
4077,2065,21,17.7,63.0,0.5,1324,10.5,0.0,0.0,0.0,0,0,1,0,0,1
4078,1832,22,16.9,65.0,0.3,1281,10.2,0.0,0.0,0.0,0,0,1,0,0,1
4079,1273,23,16.3,70.0,0.7,1293,10.8,0.0,0.0,0.0,0,0,1,0,0,1
4080,957,0,16.0,71.0,0.5,1299,10.7,0.0,0.0,0.0,1,0,1,0,0,1
4081,810,1,15.9,71.0,1.1,1312,10.6,0.0,0.0,0.0,1,0,1,0,0,1
4082,590,2,15.7,74.0,1.0,1313,11.0,0.0,0.0,0.0,1,0,1,0,0,1
4083,406,3,15.5,0.0,0.7,1420,10.4,0.0,0.0,0.0,1,0,1,0,0,1
4084,248,4,15.6,0.0,0.5,1502,10.5,0.0,0.0,0.0,1,0,1,0,0,1
4085,182,5,15.7,0.0,0.6,1610,10.6,0.0,0.0,0.0,1,0,1,0,0,1
4086,277,6,15.5,0.0,0.5,1691,10.4,0.06,0.0,0.0,1,0,1,0,0,1
4087,443,7,16.3,69.0,0.7,1750,10.5,0.34,0.0,0.0,1,0,1,0,0,1
4088,694,8,18.2,63.0,0.8,1731,11.0,1.0,0.0,0.0,1,0,1,0,0,1
4089,912,9,19.3,62.0,0.8,1894,11.8,1.14,0.0,0.0,1,0,1,0,0,1
4090,1119,10,20.7,55.0,1.8,1698,11.3,1.43,0.0,0.0,1,0,1,0,0,1
4091,1438,11,21.9,55.0,1.4,1820,12.4,1.87,0.0,0.0,1,0,1,0,0,1
4092,1798,12,22.9,51.0,1.1,1591,12.2,1.8,0.0,0.0,1,0,1,0,0,1
4093,2000,13,22.7,52.0,1.0,1399,12.3,0.94,0.0,0.0,1,0,1,0,0,1
4094,1407,14,22.8,53.0,1.4,1630,12.7,0.98,0.0,0.0,1,0,1,0,0,1
4095,163,15,21.1,72.0,2.7,663,15.8,0.31,0.1,0.0,1,0,1,0,0,1
4096,86,16,19.5,80.0,1.2,553,15.9,0.53,0.4,0.0,1,0,1,0,0,1
4097,50,17,18.6,84.0,1.8,499,15.8,0.28,1.0,0.0,1,0,1,0,0,1
4098,30,18,17.9,93.0,1.2,258,16.7,0.13,2.0,0.0,1,0,1,0,0,1
4099,45,19,17.6,93.0,0.3,331,16.4,0.06,1.5,0.0,1,0,1,0,0,1
4100,30,20,17.2,85.0,1.4,467,14.6,0.0,0.5,0.0,1,0,1,0,0,1
4101,58,21,17.0,85.0,1.1,597,14.4,0.0,0.5,0.0,1,0,1,0,0,1
4102,29,22,16.8,87.0,0.6,447,14.6,0.0,0.5,0.0,1,0,1,0,0,1
4103,18,23,16.3,96.0,1.1,198,15.6,0.0,2.5,0.0,1,0,1,0,0,1
4104,32,0,15.8,97.0,2.4,181,15.3,0.0,3.5,0.0,0,0,1,0,0,1
4105,25,1,15.3,97.0,3.2,178,14.8,0.0,3.0,0.0,0,0,1,0,0,1
4106,34,2,15.0,97.0,2.5,236,14.5,0.0,3.0,0.0,0,0,1,0,0,1
4107,43,3,14.9,96.0,2.2,636,14.2,0.0,0.5,0.0,0,0,1,0,0,1
4108,59,4,15.0,97.0,1.4,1827,14.5,0.0,0.0,0.0,0,0,1,0,0,1
4109,152,5,14.6,87.0,2.2,2000,12.4,0.0,0.0,0.0,0,0,1,0,0,1
4110,436,6,13.9,83.0,3.2,2000,11.0,0.04,0.0,0.0,0,0,1,0,0,1
4111,1241,7,13.6,75.0,1.6,1987,9.2,0.47,0.0,0.0,0,0,1,0,0,1
4112,2035,8,14.6,70.0,3.1,2000,9.1,1.28,0.0,0.0,0,0,1,0,0,1
4113,1125,9,16.0,60.0,1.9,1992,8.2,1.98,0.0,0.0,0,0,1,0,0,1
4114,871,10,17.9,56.0,3.3,1919,8.9,2.63,0.0,0.0,0,0,1,0,0,1
4115,1012,11,18.9,42.0,3.8,2000,5.6,3.13,0.0,0.0,0,0,1,0,0,1
4116,1216,12,20.1,37.0,4.0,1910,4.9,3.44,0.0,0.0,0,0,1,0,0,1
4117,1167,13,20.9,33.0,3.9,1853,4.0,3.52,0.0,0.0,0,0,1,0,0,1
4118,1183,14,22.0,33.0,3.4,1966,4.9,3.41,0.0,0.0,0,0,1,0,0,1
4119,1332,15,23.0,29.0,2.9,1876,3.9,3.11,0.0,0.0,0,0,1,0,0,1
4120,1563,16,23.0,33.0,4.2,1880,5.8,2.57,0.0,0.0,0,0,1,0,0,1
4121,2069,17,22.4,39.0,3.2,1943,7.7,1.9,0.0,0.0,0,0,1,0,0,1
4122,3123,18,21.7,40.0,3.5,1987,7.4,1.18,0.0,0.0,0,0,1,0,0,1
4123,2454,19,18.8,52.0,3.4,2000,8.7,0.49,0.0,0.0,0,0,1,0,0,1
4124,2001,20,16.7,61.0,1.9,2000,9.1,0.05,0.0,0.0,0,0,1,0,0,1
4125,1833,21,15.4,61.0,1.1,1959,7.9,0.0,0.0,0.0,0,0,1,0,0,1
4126,1588,22,14.8,59.0,1.0,1740,6.8,0.0,0.0,0.0,0,0,1,0,0,1
4127,1080,23,14.6,54.0,1.5,1596,5.3,0.0,0.0,0.0,0,0,1,0,0,1
4128,778,0,13.7,51.0,1.3,1651,3.7,0.0,0.0,0.0,0,0,1,0,0,1
4129,578,1,12.9,62.0,0.6,1557,5.7,0.0,0.0,0.0,0,0,1,0,0,1
4130,385,2,12.5,54.0,0.7,1500,3.4,0.0,0.0,0.0,0,0,1,0,0,1
4131,265,3,12.1,64.0,0.8,1538,5.4,0.0,0.0,0.0,0,0,1,0,0,1
4132,161,4,11.7,64.0,1.6,1578,5.1,0.0,0.0,0.0,0,0,1,0,0,1
4133,205,5,11.3,64.0,1.2,1634,4.7,0.0,0.0,0.0,0,0,1,0,0,1
4134,530,6,11.4,67.0,1.0,1600,5.4,0.04,0.0,0.0,0,0,1,0,0,1
4135,1390,7,12.5,61.0,1.3,1818,5.1,0.42,0.0,0.0,0,0,1,0,0,1
4136,2081,8,15.2,50.0,1.6,1530,4.8,1.1,0.0,0.0,0,0,1,0,0,1
4137,1226,9,17.6,30.0,1.1,1531,0.0,1.79,0.0,0.0,0,0,1,0,0,1
4138,880,10,19.9,27.0,2.7,1775,0.3,2.44,0.0,0.0,0,0,1,0,0,1
4139,922,11,21.5,30.0,2.9,1779,3.1,2.92,0.0,0.0,0,0,1,0,0,1
4140,1087,12,22.1,36.0,5.3,1696,6.3,3.2,0.0,0.0,0,0,1,0,0,1
4141,1078,13,23.3,35.0,3.7,1874,6.9,3.28,0.0,0.0,0,0,1,0,0,1
4142,1059,14,23.2,36.0,4.9,1597,7.2,3.18,0.0,0.0,0,0,1,0,0,1
4143,1174,15,23.5,36.0,3.2,1786,7.5,2.91,0.0,0.0,0,0,1,0,0,1
4144,1455,16,23.5,36.0,4.0,1763,7.5,2.42,0.0,0.0,0,0,1,0,0,1
4145,1863,17,23.4,38.0,2.7,1885,8.2,1.76,0.0,0.0,0,0,1,0,0,1
4146,2825,18,22.6,39.0,2.8,1655,7.9,1.1,0.0,0.0,0,0,1,0,0,1
4147,2334,19,21.1,44.0,2.6,1512,8.3,0.41,0.0,0.0,0,0,1,0,0,1
4148,1902,20,20.0,46.0,2.6,1414,8.0,0.05,0.0,0.0,0,0,1,0,0,1
4149,1838,21,19.3,50.0,1.7,1381,8.6,0.0,0.0,0.0,0,0,1,0,0,1
4150,1678,22,18.6,54.0,2.3,1328,9.0,0.0,0.0,0.0,0,0,1,0,0,1
4151,1087,23,18.1,56.0,1.6,1095,9.1,0.0,0.0,0.0,0,0,1,0,0,1
4152,831,0,17.6,57.0,1.8,943,8.9,0.0,0.0,0.0,0,0,1,0,0,1
4153,610,1,16.9,61.0,1.0,844,9.3,0.0,0.0,0.0,0,0,1,0,0,1
4154,437,2,16.1,70.0,0.6,787,10.6,0.0,0.0,0.0,0,0,1,0,0,1
4155,286,3,15.4,71.0,0.5,780,10.1,0.0,0.0,0.0,0,0,1,0,0,1
4156,188,4,14.8,71.0,0.4,700,9.5,0.0,0.0,0.0,0,0,1,0,0,1
4157,201,5,14.3,75.0,0.6,635,9.9,0.0,0.0,0.0,0,0,1,0,0,1
4158,531,6,13.8,74.0,0.7,644,9.2,0.05,0.0,0.0,0,0,1,0,0,1
4159,1250,7,14.4,66.0,1.1,704,8.1,0.42,0.0,0.0,0,0,1,0,0,1
4160,1996,8,17.1,57.0,1.7,792,8.5,1.21,0.0,0.0,0,0,1,0,0,1
4161,1121,9,19.5,44.0,1.3,995,6.9,1.88,0.0,0.0,0,0,1,0,0,1
4162,819,10,21.4,30.0,2.5,1730,3.0,2.53,0.0,0.0,0,0,1,0,0,1
4163,959,11,23.1,30.0,2.5,1896,4.5,3.01,0.0,0.0,0,0,1,0,0,1
4164,1082,12,24.4,24.0,2.9,1811,2.5,3.28,0.0,0.0,0,0,1,0,0,1
4165,1106,13,25.6,26.0,2.7,1747,4.6,3.36,0.0,0.0,0,0,1,0,0,1
4166,1161,14,26.0,23.0,2.3,1923,3.2,2.92,0.0,0.0,0,0,1,0,0,1
4167,1306,15,25.1,25.0,2.7,1959,3.6,2.2,0.0,0.0,0,0,1,0,0,1
4168,1533,16,24.3,27.0,4.1,1892,4.0,1.78,0.0,0.0,0,0,1,0,0,1
4169,2013,17,23.6,28.0,3.1,1844,4.0,1.26,0.0,0.0,0,0,1,0,0,1
4170,2916,18,23.3,32.0,2.6,1772,5.6,1.05,0.0,0.0,0,0,1,0,0,1
4171,2227,19,22.0,40.0,1.6,1658,7.7,0.47,0.0,0.0,0,0,1,0,0,1
4172,1905,20,20.4,45.0,2.0,1457,8.0,0.06,0.0,0.0,0,0,1,0,0,1
4173,1740,21,19.1,50.0,1.4,1378,8.4,0.0,0.0,0.0,0,0,1,0,0,1
4174,1630,22,18.3,54.0,1.7,1394,8.8,0.0,0.0,0.0,0,0,1,0,0,1
4175,1209,23,17.6,55.0,0.5,1362,8.4,0.0,0.0,0.0,0,0,1,0,0,1
4176,987,0,17.0,59.0,1.1,1299,8.9,0.0,0.0,0.0,0,0,1,0,0,0
4177,837,1,16.2,63.0,0.7,1328,9.1,0.0,0.0,0.0,0,0,1,0,0,0
4178,572,2,15.8,66.0,0.6,1204,9.4,0.0,0.0,0.0,0,0,1,0,0,0
4179,419,3,15.3,69.0,0.5,1103,9.6,0.0,0.0,0.0,0,0,1,0,0,0
4180,232,4,14.8,73.0,0.5,994,9.9,0.0,0.0,0.0,0,0,1,0,0,0
4181,198,5,14.4,73.0,0.4,978,9.6,0.0,0.0,0.0,0,0,1,0,0,0
4182,299,6,14.2,72.0,0.6,947,9.2,0.04,0.0,0.0,0,0,1,0,0,0
4183,503,7,15.0,64.0,0.6,902,8.2,0.46,0.0,0.0,0,0,1,0,0,0
4184,763,8,17.8,52.0,0.6,1094,7.8,1.18,0.0,0.0,0,0,1,0,0,0
4185,992,9,20.6,43.0,1.1,1104,7.5,1.84,0.0,0.0,0,0,1,0,0,0
4186,1010,10,23.2,41.0,1.1,1440,9.2,2.45,0.0,0.0,0,0,1,0,0,0
4187,1164,11,24.8,34.0,0.9,1439,7.8,2.92,0.0,0.0,0,0,1,0,0,0
4188,1285,12,26.2,31.0,1.2,1161,7.7,3.18,0.0,0.0,0,0,1,0,0,0
4189,1441,13,27.8,31.0,2.0,1326,9.1,3.29,0.0,0.0,0,0,1,0,0,0
4190,1448,14,28.3,30.0,2.3,1025,9.0,3.14,0.0,0.0,0,0,1,0,0,0
4191,1575,15,29.4,30.0,2.0,882,10.0,2.82,0.0,0.0,0,0,1,0,0,0
4192,1690,16,29.0,31.0,2.9,889,10.1,2.26,0.0,0.0,0,0,1,0,0,0
4193,1886,17,27.9,34.0,3.8,1259,10.5,1.73,0.0,0.0,0,0,1,0,0,0
4194,2020,18,27.0,33.0,2.2,822,9.3,1.07,0.0,0.0,0,0,1,0,0,0
4195,1985,19,24.9,46.0,3.1,1341,12.4,0.43,0.0,0.0,0,0,1,0,0,0
4196,1909,20,22.3,50.0,2.7,1512,11.3,0.05,0.0,0.0,0,0,1,0,0,0
4197,1851,21,21.7,58.0,1.3,1173,13.0,0.0,0.0,0.0,0,0,1,0,0,0
4198,1683,22,21.2,60.0,1.0,1192,13.1,0.0,0.0,0.0,0,0,1,0,0,0
4199,1330,23,20.7,63.0,0.8,1130,13.3,0.0,0.0,0.0,0,0,1,0,0,0
4200,1089,0,20.1,65.0,1.6,1097,13.3,0.0,0.0,0.0,0,0,1,0,0,0
4201,799,1,19.8,61.0,1.4,943,12.0,0.0,0.0,0.0,0,0,1,0,0,0
4202,555,2,19.0,62.0,1.8,974,11.5,0.0,0.0,0.0,0,0,1,0,0,0
4203,423,3,18.5,62.0,0.8,1073,11.0,0.0,0.0,0.0,0,0,1,0,0,0
4204,208,4,17.9,59.0,1.3,1261,9.7,0.0,0.0,0.0,0,0,1,0,0,0
4205,174,5,17.6,0.0,0.8,1304,9.7,0.0,0.0,0.0,0,0,1,0,0,0
4206,234,6,17.3,62.0,1.4,1293,9.9,0.03,0.0,0.0,0,0,1,0,0,0
